sequence_id,asset_id,lbw,split,sequence_index,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index,row_count
BCHUSD__lbw_10__train__00000439,BCHUSD,10,train,2,2018-12-04T00:00:00,2019-02-04T00:00:00,439,501,63
BCHUSD__lbw_10__train__00000502,BCHUSD,10,train,3,2019-02-05T00:00:00,2019-04-08T00:00:00,502,564,63
BCHUSD__lbw_10__train__00000565,BCHUSD,10,train,4,2019-04-09T00:00:00,2019-06-10T00:00:00,565,627,63
BCHUSD__lbw_10__train__00000628,BCHUSD,10,train,5,2019-06-11T00:00:00,2019-08-12T00:00:00,628,690,63
BCHUSD__lbw_10__train__00000691,BCHUSD,10,train,6,2019-08-13T00:00:00,2019-10-14T00:00:00,691,753,63
BCHUSD__lbw_10__train__00000754,BCHUSD,10,train,7,2019-10-15T00:00:00,2019-12-16T00:00:00,754,816,63
BCHUSD__lbw_10__train__00000817,BCHUSD,10,train,8,2019-12-17T00:00:00,2020-02-17T00:00:00,817,879,63
BCHUSD__lbw_10__train__00000880,BCHUSD,10,train,9,2020-02-18T00:00:00,2020-04-20T00:00:00,880,942,63
BCHUSD__lbw_10__train__00000943,BCHUSD,10,train,10,2020-04-21T00:00:00,2020-06-22T00:00:00,943,1005,63
BCHUSD__lbw_10__train__00001006,BCHUSD,10,train,11,2020-06-23T00:00:00,2020-08-24T00:00:00,1006,1068,63
BCHUSD__lbw_10__train__00001069,BCHUSD,10,train,12,2020-08-25T00:00:00,2020-10-26T00:00:00,1069,1131,63
BCHUSD__lbw_10__train__00001132,BCHUSD,10,train,13,2020-10-27T00:00:00,2020-12-28T00:00:00,1132,1194,63
BCHUSD__lbw_10__train__00001195,BCHUSD,10,train,14,2020-12-29T00:00:00,2021-03-01T00:00:00,1195,1257,63
BCHUSD__lbw_10__train__00001258,BCHUSD,10,train,15,2021-03-02T00:00:00,2021-05-03T00:00:00,1258,1320,63
BCHUSD__lbw_10__train__00001321,BCHUSD,10,train,16,2021-05-04T00:00:00,2021-07-05T00:00:00,1321,1383,63
BCHUSD__lbw_10__train__00001384,BCHUSD,10,train,17,2021-07-06T00:00:00,2021-09-06T00:00:00,1384,1446,63
BCHUSD__lbw_10__train__00001447,BCHUSD,10,train,18,2021-09-07T00:00:00,2021-11-08T00:00:00,1447,1509,63
BCHUSD__lbw_10__train__00001510,BCHUSD,10,train,19,2021-11-09T00:00:00,2022-01-10T00:00:00,1510,1572,63
BCHUSD__lbw_10__train__00001573,BCHUSD,10,train,20,2022-01-11T00:00:00,2022-03-14T00:00:00,1573,1635,63
BCHUSD__lbw_10__train__00001636,BCHUSD,10,train,21,2022-03-15T00:00:00,2022-05-16T00:00:00,1636,1698,63
BCHUSD__lbw_10__train__00001699,BCHUSD,10,train,22,2022-05-17T00:00:00,2022-07-18T00:00:00,1699,1761,63
BCHUSD__lbw_10__train__00001762,BCHUSD,10,train,23,2022-07-19T00:00:00,2022-09-19T00:00:00,1762,1824,63
BCHUSD__lbw_10__train__00001825,BCHUSD,10,train,24,2022-09-20T00:00:00,2022-11-21T00:00:00,1825,1887,63
BCHUSD__lbw_10__train__00001888,BCHUSD,10,train,25,2022-11-22T00:00:00,2023-01-23T00:00:00,1888,1950,63
BCHUSD__lbw_10__train__00001951,BCHUSD,10,train,26,2023-01-24T00:00:00,2023-03-27T00:00:00,1951,2013,63
BCHUSD__lbw_10__train__00002014,BCHUSD,10,train,27,2023-03-28T00:00:00,2023-05-29T00:00:00,2014,2076,63
BCHUSD__lbw_10__train__00002077,BCHUSD,10,train,28,2023-05-30T00:00:00,2023-07-31T00:00:00,2077,2139,63
BCHUSD__lbw_10__train__00002140,BCHUSD,10,train,29,2023-08-01T00:00:00,2023-10-02T00:00:00,2140,2202,63
BCHUSD__lbw_10__train__00002203,BCHUSD,10,train,30,2023-10-03T00:00:00,2023-12-04T00:00:00,2203,2265,63
BCHUSD__lbw_10__train__00002266,BCHUSD,10,train,31,2023-12-05T00:00:00,2024-02-05T00:00:00,2266,2328,63
BCHUSD__lbw_10__train__00002329,BCHUSD,10,train,32,2024-02-06T00:00:00,2024-04-08T00:00:00,2329,2391,63
BCHUSD__lbw_10__train__00002392,BCHUSD,10,train,33,2024-04-09T00:00:00,2024-06-10T00:00:00,2392,2454,63
BCHUSD__lbw_10__train__00002455,BCHUSD,10,train,34,2024-06-11T00:00:00,2024-08-12T00:00:00,2455,2517,63
BCHUSD__lbw_10__train__00002518,BCHUSD,10,train,35,2024-08-13T00:00:00,2024-10-14T00:00:00,2518,2580,63
BCHUSD__lbw_10__train__00002581,BCHUSD,10,train,36,2024-10-15T00:00:00,2024-12-16T00:00:00,2581,2643,63
BCHUSD__lbw_10__train__00002644,BCHUSD,10,train,37,2024-12-17T00:00:00,2025-02-17T00:00:00,2644,2706,63
BCHUSD__lbw_10__train__00002707,BCHUSD,10,train,38,2025-02-18T00:00:00,2025-04-21T00:00:00,2707,2769,63
BCHUSD__lbw_10__validation__00002796,BCHUSD,10,validation,0,2025-05-18T00:00:00,2025-07-21T00:00:00,2796,2858,63
BCHUSD__lbw_10__validation__00002859,BCHUSD,10,validation,1,2025-07-22T00:00:00,2025-09-26T00:00:00,2859,2921,63
BCHUSD__lbw_10__validation__00002922,BCHUSD,10,validation,2,2025-09-27T00:00:00,2025-11-28T00:00:00,2922,2984,63
BCHUSD__lbw_10__validation__00002985,BCHUSD,10,validation,3,2025-11-29T00:00:00,2026-01-30T00:00:00,2985,3047,63
BTCUSD__lbw_10__train__00000313,BTCUSD,10,train,0,2012-02-06T00:00:00,2012-04-08T00:00:00,313,375,63
BTCUSD__lbw_10__train__00000376,BTCUSD,10,train,1,2012-04-09T00:00:00,2012-06-10T00:00:00,376,438,63
BTCUSD__lbw_10__train__00000439,BTCUSD,10,train,2,2012-06-11T00:00:00,2012-08-12T00:00:00,439,501,63
BTCUSD__lbw_10__train__00000502,BTCUSD,10,train,3,2012-08-13T00:00:00,2012-10-14T00:00:00,502,564,63
BTCUSD__lbw_10__train__00000565,BTCUSD,10,train,4,2012-10-15T00:00:00,2012-12-16T00:00:00,565,627,63
BTCUSD__lbw_10__train__00000628,BTCUSD,10,train,5,2012-12-17T00:00:00,2013-02-17T00:00:00,628,690,63
BTCUSD__lbw_10__train__00000691,BTCUSD,10,train,6,2013-02-18T00:00:00,2013-04-21T00:00:00,691,753,63
BTCUSD__lbw_10__train__00000754,BTCUSD,10,train,7,2013-04-22T00:00:00,2013-06-23T00:00:00,754,816,63
BTCUSD__lbw_10__train__00000817,BTCUSD,10,train,8,2013-06-24T00:00:00,2013-08-26T00:00:00,817,879,63
BTCUSD__lbw_10__train__00000880,BTCUSD,10,train,9,2013-08-27T00:00:00,2013-10-28T00:00:00,880,942,63
BTCUSD__lbw_10__train__00000943,BTCUSD,10,train,10,2013-10-29T00:00:00,2013-12-30T00:00:00,943,1005,63
BTCUSD__lbw_10__train__00001006,BTCUSD,10,train,11,2013-12-31T00:00:00,2014-03-03T00:00:00,1006,1068,63
BTCUSD__lbw_10__train__00001069,BTCUSD,10,train,12,2014-03-04T00:00:00,2014-05-05T00:00:00,1069,1131,63
BTCUSD__lbw_10__train__00001132,BTCUSD,10,train,13,2014-05-06T00:00:00,2014-07-07T00:00:00,1132,1194,63
BTCUSD__lbw_10__train__00001195,BTCUSD,10,train,14,2014-07-08T00:00:00,2014-09-08T00:00:00,1195,1257,63
BTCUSD__lbw_10__train__00001258,BTCUSD,10,train,15,2014-09-09T00:00:00,2014-11-10T00:00:00,1258,1320,63
BTCUSD__lbw_10__train__00001321,BTCUSD,10,train,16,2014-11-11T00:00:00,2015-01-12T00:00:00,1321,1383,63
BTCUSD__lbw_10__train__00001384,BTCUSD,10,train,17,2015-01-13T00:00:00,2015-03-16T00:00:00,1384,1446,63
BTCUSD__lbw_10__train__00001447,BTCUSD,10,train,18,2015-03-17T00:00:00,2015-05-18T00:00:00,1447,1509,63
BTCUSD__lbw_10__train__00001510,BTCUSD,10,train,19,2015-05-19T00:00:00,2015-07-20T00:00:00,1510,1572,63
BTCUSD__lbw_10__train__00001573,BTCUSD,10,train,20,2015-07-21T00:00:00,2015-09-21T00:00:00,1573,1635,63
BTCUSD__lbw_10__train__00001636,BTCUSD,10,train,21,2015-09-22T00:00:00,2015-11-23T00:00:00,1636,1698,63
BTCUSD__lbw_10__train__00001699,BTCUSD,10,train,22,2015-11-24T00:00:00,2016-01-25T00:00:00,1699,1761,63
BTCUSD__lbw_10__train__00001762,BTCUSD,10,train,23,2016-01-26T00:00:00,2016-03-28T00:00:00,1762,1824,63
BTCUSD__lbw_10__train__00001825,BTCUSD,10,train,24,2016-03-29T00:00:00,2016-05-30T00:00:00,1825,1887,63
BTCUSD__lbw_10__train__00001888,BTCUSD,10,train,25,2016-05-31T00:00:00,2016-08-01T00:00:00,1888,1950,63
BTCUSD__lbw_10__train__00001951,BTCUSD,10,train,26,2016-08-02T00:00:00,2016-10-03T00:00:00,1951,2013,63
BTCUSD__lbw_10__train__00002014,BTCUSD,10,train,27,2016-10-04T00:00:00,2016-12-05T00:00:00,2014,2076,63
BTCUSD__lbw_10__train__00002077,BTCUSD,10,train,28,2016-12-06T00:00:00,2017-02-08T00:00:00,2077,2139,63
BTCUSD__lbw_10__train__00002140,BTCUSD,10,train,29,2017-02-09T00:00:00,2017-04-12T00:00:00,2140,2202,63
BTCUSD__lbw_10__train__00002203,BTCUSD,10,train,30,2017-04-13T00:00:00,2017-06-14T00:00:00,2203,2265,63
BTCUSD__lbw_10__train__00002266,BTCUSD,10,train,31,2017-06-15T00:00:00,2017-08-30T00:00:00,2266,2328,63
BTCUSD__lbw_10__train__00002329,BTCUSD,10,train,32,2017-08-31T00:00:00,2017-11-27T00:00:00,2329,2391,63
BTCUSD__lbw_10__train__00002392,BTCUSD,10,train,33,2017-11-28T00:00:00,2018-02-08T00:00:00,2392,2454,63
BTCUSD__lbw_10__train__00002455,BTCUSD,10,train,34,2018-02-09T00:00:00,2018-04-12T00:00:00,2455,2517,63
BTCUSD__lbw_10__train__00002518,BTCUSD,10,train,35,2018-04-13T00:00:00,2018-07-06T00:00:00,2518,2580,63
BTCUSD__lbw_10__train__00002581,BTCUSD,10,train,36,2018-07-09T00:00:00,2018-09-17T00:00:00,2581,2643,63
BTCUSD__lbw_10__train__00002644,BTCUSD,10,train,37,2018-09-18T00:00:00,2018-11-19T00:00:00,2644,2706,63
BTCUSD__lbw_10__train__00002707,BTCUSD,10,train,38,2018-11-20T00:00:00,2019-01-21T00:00:00,2707,2769,63
BTCUSD__lbw_10__train__00002770,BTCUSD,10,train,39,2019-01-22T00:00:00,2019-03-25T00:00:00,2770,2832,63
BTCUSD__lbw_10__train__00002833,BTCUSD,10,train,40,2019-03-26T00:00:00,2019-05-27T00:00:00,2833,2895,63
BTCUSD__lbw_10__train__00002896,BTCUSD,10,train,41,2019-05-28T00:00:00,2019-07-29T00:00:00,2896,2958,63
BTCUSD__lbw_10__train__00002959,BTCUSD,10,train,42,2019-07-30T00:00:00,2019-09-30T00:00:00,2959,3021,63
BTCUSD__lbw_10__train__00003022,BTCUSD,10,train,43,2019-10-01T00:00:00,2019-12-02T00:00:00,3022,3084,63
BTCUSD__lbw_10__train__00003085,BTCUSD,10,train,44,2019-12-03T00:00:00,2020-02-03T00:00:00,3085,3147,63
BTCUSD__lbw_10__train__00003148,BTCUSD,10,train,45,2020-02-04T00:00:00,2020-04-06T00:00:00,3148,3210,63
BTCUSD__lbw_10__train__00003211,BTCUSD,10,train,46,2020-04-07T00:00:00,2020-06-08T00:00:00,3211,3273,63
BTCUSD__lbw_10__train__00003274,BTCUSD,10,train,47,2020-06-09T00:00:00,2020-08-10T00:00:00,3274,3336,63
BTCUSD__lbw_10__train__00003337,BTCUSD,10,train,48,2020-08-11T00:00:00,2020-10-14T00:00:00,3337,3399,63
BTCUSD__lbw_10__train__00003400,BTCUSD,10,train,49,2020-10-15T00:00:00,2020-12-26T00:00:00,3400,3462,63
BTCUSD__lbw_10__train__00003463,BTCUSD,10,train,50,2020-12-27T00:00:00,2021-02-27T00:00:00,3463,3525,63
BTCUSD__lbw_10__train__00003526,BTCUSD,10,train,51,2021-02-28T00:00:00,2021-05-01T00:00:00,3526,3588,63
BTCUSD__lbw_10__train__00003589,BTCUSD,10,train,52,2021-05-02T00:00:00,2021-07-03T00:00:00,3589,3651,63
BTCUSD__lbw_10__train__00003652,BTCUSD,10,train,53,2021-07-04T00:00:00,2021-09-04T00:00:00,3652,3714,63
BTCUSD__lbw_10__train__00003715,BTCUSD,10,train,54,2021-09-05T00:00:00,2021-11-06T00:00:00,3715,3777,63
BTCUSD__lbw_10__train__00003778,BTCUSD,10,train,55,2021-11-07T00:00:00,2022-01-08T00:00:00,3778,3840,63
BTCUSD__lbw_10__train__00003841,BTCUSD,10,train,56,2022-01-09T00:00:00,2022-03-14T00:00:00,3841,3903,63
BTCUSD__lbw_10__train__00003904,BTCUSD,10,train,57,2022-03-15T00:00:00,2022-05-16T00:00:00,3904,3966,63
BTCUSD__lbw_10__train__00003967,BTCUSD,10,train,58,2022-05-17T00:00:00,2022-07-18T00:00:00,3967,4029,63
BTCUSD__lbw_10__train__00004030,BTCUSD,10,train,59,2022-07-19T00:00:00,2022-09-19T00:00:00,4030,4092,63
BTCUSD__lbw_10__train__00004093,BTCUSD,10,train,60,2022-09-20T00:00:00,2022-11-21T00:00:00,4093,4155,63
BTCUSD__lbw_10__train__00004156,BTCUSD,10,train,61,2022-11-22T00:00:00,2023-01-23T00:00:00,4156,4218,63
BTCUSD__lbw_10__train__00004219,BTCUSD,10,train,62,2023-01-24T00:00:00,2023-03-27T00:00:00,4219,4281,63
BTCUSD__lbw_10__train__00004282,BTCUSD,10,train,63,2023-03-28T00:00:00,2023-05-29T00:00:00,4282,4344,63
BTCUSD__lbw_10__train__00004345,BTCUSD,10,train,64,2023-05-30T00:00:00,2023-08-01T00:00:00,4345,4407,63
BTCUSD__lbw_10__train__00004408,BTCUSD,10,train,65,2023-08-02T00:00:00,2023-10-03T00:00:00,4408,4470,63
BTCUSD__lbw_10__train__00004471,BTCUSD,10,train,66,2023-10-04T00:00:00,2023-12-05T00:00:00,4471,4533,63
BTCUSD__lbw_10__train__00004534,BTCUSD,10,train,67,2023-12-06T00:00:00,2024-02-06T00:00:00,4534,4596,63
BTCUSD__lbw_10__train__00004597,BTCUSD,10,train,68,2024-02-07T00:00:00,2024-04-09T00:00:00,4597,4659,63
BTCUSD__lbw_10__train__00004660,BTCUSD,10,train,69,2024-04-10T00:00:00,2024-06-11T00:00:00,4660,4722,63
BTCUSD__lbw_10__train__00004723,BTCUSD,10,train,70,2024-06-12T00:00:00,2024-08-13T00:00:00,4723,4785,63
BTCUSD__lbw_10__validation__00004838,BTCUSD,10,validation,0,2024-10-05T00:00:00,2024-12-06T00:00:00,4838,4900,63
BTCUSD__lbw_10__validation__00004901,BTCUSD,10,validation,1,2024-12-07T00:00:00,2025-02-07T00:00:00,4901,4963,63
BTCUSD__lbw_10__validation__00004964,BTCUSD,10,validation,2,2025-02-08T00:00:00,2025-04-11T00:00:00,4964,5026,63
BTCUSD__lbw_10__validation__00005027,BTCUSD,10,validation,3,2025-04-12T00:00:00,2025-06-13T00:00:00,5027,5089,63
BTCUSD__lbw_10__validation__00005090,BTCUSD,10,validation,4,2025-06-14T00:00:00,2025-08-17T00:00:00,5090,5152,63
BTCUSD__lbw_10__validation__00005153,BTCUSD,10,validation,5,2025-08-18T00:00:00,2025-10-21T00:00:00,5153,5215,63
BTCUSD__lbw_10__validation__00005216,BTCUSD,10,validation,6,2025-10-22T00:00:00,2025-12-23T00:00:00,5216,5278,63
DASHUSD__lbw_10__train__00000313,DASHUSD,10,train,0,2021-09-26T00:00:00,2021-11-27T00:00:00,313,375,63
DASHUSD__lbw_10__train__00000376,DASHUSD,10,train,1,2021-11-28T00:00:00,2022-01-30T00:00:00,376,438,63
DASHUSD__lbw_10__train__00000439,DASHUSD,10,train,2,2022-01-31T00:00:00,2022-04-04T00:00:00,439,501,63
DASHUSD__lbw_10__train__00000502,DASHUSD,10,train,3,2022-04-05T00:00:00,2022-06-06T00:00:00,502,564,63
DASHUSD__lbw_10__train__00000565,DASHUSD,10,train,4,2022-06-07T00:00:00,2022-08-08T00:00:00,565,627,63
DASHUSD__lbw_10__train__00000628,DASHUSD,10,train,5,2022-08-09T00:00:00,2022-10-10T00:00:00,628,690,63
DASHUSD__lbw_10__train__00000691,DASHUSD,10,train,6,2022-10-11T00:00:00,2022-12-12T00:00:00,691,753,63
DASHUSD__lbw_10__train__00000754,DASHUSD,10,train,7,2022-12-13T00:00:00,2023-02-13T00:00:00,754,816,63
DASHUSD__lbw_10__train__00000817,DASHUSD,10,train,8,2023-02-14T00:00:00,2023-04-17T00:00:00,817,879,63
DASHUSD__lbw_10__train__00000880,DASHUSD,10,train,9,2023-04-18T00:00:00,2023-06-19T00:00:00,880,942,63
DASHUSD__lbw_10__train__00000943,DASHUSD,10,train,10,2023-06-20T00:00:00,2023-08-22T00:00:00,943,1005,63
DASHUSD__lbw_10__train__00001006,DASHUSD,10,train,11,2023-08-23T00:00:00,2023-10-24T00:00:00,1006,1068,63
DASHUSD__lbw_10__train__00001069,DASHUSD,10,train,12,2023-10-25T00:00:00,2023-12-26T00:00:00,1069,1131,63
DASHUSD__lbw_10__train__00001132,DASHUSD,10,train,13,2023-12-27T00:00:00,2024-02-27T00:00:00,1132,1194,63
DASHUSD__lbw_10__train__00001195,DASHUSD,10,train,14,2024-02-28T00:00:00,2024-04-30T00:00:00,1195,1257,63
DASHUSD__lbw_10__train__00001258,DASHUSD,10,train,15,2024-05-01T00:00:00,2024-07-02T00:00:00,1258,1320,63
DASHUSD__lbw_10__train__00001321,DASHUSD,10,train,16,2024-07-03T00:00:00,2024-09-03T00:00:00,1321,1383,63
DASHUSD__lbw_10__train__00001384,DASHUSD,10,train,17,2024-09-04T00:00:00,2024-11-05T00:00:00,1384,1446,63
DASHUSD__lbw_10__train__00001447,DASHUSD,10,train,18,2024-11-06T00:00:00,2025-01-07T00:00:00,1447,1509,63
DASHUSD__lbw_10__train__00001510,DASHUSD,10,train,19,2025-01-08T00:00:00,2025-03-11T00:00:00,1510,1572,63
DASHUSD__lbw_10__train__00001573,DASHUSD,10,train,20,2025-03-12T00:00:00,2025-05-13T00:00:00,1573,1635,63
DASHUSD__lbw_10__train__00001636,DASHUSD,10,train,21,2025-05-14T00:00:00,2025-07-15T00:00:00,1636,1698,63
DASHUSD__lbw_10__validation__00001757,DASHUSD,10,validation,0,2025-09-16T00:00:00,2025-11-17T00:00:00,1757,1819,63
DASHUSD__lbw_10__validation__00001820,DASHUSD,10,validation,1,2025-11-18T00:00:00,2026-01-19T00:00:00,1820,1882,63
DOTUSD__lbw_10__train__00000313,DOTUSD,10,train,0,2022-07-20T00:00:00,2022-09-20T00:00:00,313,375,63
DOTUSD__lbw_10__train__00000376,DOTUSD,10,train,1,2022-09-21T00:00:00,2022-11-22T00:00:00,376,438,63
DOTUSD__lbw_10__train__00000439,DOTUSD,10,train,2,2022-11-23T00:00:00,2023-01-24T00:00:00,439,501,63
DOTUSD__lbw_10__train__00000502,DOTUSD,10,train,3,2023-01-25T00:00:00,2023-03-28T00:00:00,502,564,63
DOTUSD__lbw_10__train__00000565,DOTUSD,10,train,4,2023-03-29T00:00:00,2023-05-30T00:00:00,565,627,63
DOTUSD__lbw_10__train__00000628,DOTUSD,10,train,5,2023-05-31T00:00:00,2023-08-02T00:00:00,628,690,63
DOTUSD__lbw_10__train__00000691,DOTUSD,10,train,6,2023-08-03T00:00:00,2023-10-04T00:00:00,691,753,63
DOTUSD__lbw_10__train__00000754,DOTUSD,10,train,7,2023-10-05T00:00:00,2023-12-06T00:00:00,754,816,63
DOTUSD__lbw_10__train__00000817,DOTUSD,10,train,8,2023-12-07T00:00:00,2024-02-07T00:00:00,817,879,63
DOTUSD__lbw_10__train__00000880,DOTUSD,10,train,9,2024-02-08T00:00:00,2024-04-10T00:00:00,880,942,63
DOTUSD__lbw_10__train__00000943,DOTUSD,10,train,10,2024-04-11T00:00:00,2024-06-12T00:00:00,943,1005,63
DOTUSD__lbw_10__train__00001006,DOTUSD,10,train,11,2024-06-13T00:00:00,2024-08-14T00:00:00,1006,1068,63
DOTUSD__lbw_10__train__00001069,DOTUSD,10,train,12,2024-08-15T00:00:00,2024-10-16T00:00:00,1069,1131,63
DOTUSD__lbw_10__train__00001132,DOTUSD,10,train,13,2024-10-17T00:00:00,2024-12-18T00:00:00,1132,1194,63
DOTUSD__lbw_10__train__00001195,DOTUSD,10,train,14,2024-12-19T00:00:00,2025-02-19T00:00:00,1195,1257,63
DOTUSD__lbw_10__train__00001258,DOTUSD,10,train,15,2025-02-20T00:00:00,2025-04-23T00:00:00,1258,1320,63
DOTUSD__lbw_10__train__00001321,DOTUSD,10,train,16,2025-04-24T00:00:00,2025-06-25T00:00:00,1321,1383,63
DOTUSD__lbw_10__train__00001384,DOTUSD,10,train,17,2025-06-26T00:00:00,2025-08-29T00:00:00,1384,1446,63
DOTUSD__lbw_10__validation__00001492,DOTUSD,10,validation,0,2025-10-16T00:00:00,2025-12-17T00:00:00,1492,1554,63
DOTUSD__lbw_10__validation__00001555,DOTUSD,10,validation,1,2025-12-18T00:00:00,2026-02-18T00:00:00,1555,1617,63
ETCUSD__lbw_10__train__00000313,ETCUSD,10,train,0,2018-07-31T00:00:00,2018-10-01T00:00:00,313,375,63
ETCUSD__lbw_10__train__00000376,ETCUSD,10,train,1,2018-10-02T00:00:00,2018-12-03T00:00:00,376,438,63
ETCUSD__lbw_10__train__00000439,ETCUSD,10,train,2,2018-12-04T00:00:00,2019-02-04T00:00:00,439,501,63
ETCUSD__lbw_10__train__00000502,ETCUSD,10,train,3,2019-02-05T00:00:00,2019-04-08T00:00:00,502,564,63
ETCUSD__lbw_10__train__00000565,ETCUSD,10,train,4,2019-04-09T00:00:00,2019-06-10T00:00:00,565,627,63
ETCUSD__lbw_10__train__00000628,ETCUSD,10,train,5,2019-06-11T00:00:00,2019-08-12T00:00:00,628,690,63
ETCUSD__lbw_10__train__00000691,ETCUSD,10,train,6,2019-08-13T00:00:00,2019-10-14T00:00:00,691,753,63
ETCUSD__lbw_10__train__00000754,ETCUSD,10,train,7,2019-10-15T00:00:00,2019-12-16T00:00:00,754,816,63
ETCUSD__lbw_10__train__00000817,ETCUSD,10,train,8,2019-12-17T00:00:00,2020-02-17T00:00:00,817,879,63
ETCUSD__lbw_10__train__00000880,ETCUSD,10,train,9,2020-02-18T00:00:00,2020-04-20T00:00:00,880,942,63
ETCUSD__lbw_10__train__00000943,ETCUSD,10,train,10,2020-04-21T00:00:00,2020-06-22T00:00:00,943,1005,63
ETCUSD__lbw_10__train__00001006,ETCUSD,10,train,11,2020-06-23T00:00:00,2020-08-24T00:00:00,1006,1068,63
ETCUSD__lbw_10__train__00001069,ETCUSD,10,train,12,2020-08-25T00:00:00,2020-10-26T00:00:00,1069,1131,63
ETCUSD__lbw_10__train__00001132,ETCUSD,10,train,13,2020-10-27T00:00:00,2020-12-28T00:00:00,1132,1194,63
ETCUSD__lbw_10__train__00001195,ETCUSD,10,train,14,2020-12-29T00:00:00,2021-03-01T00:00:00,1195,1257,63
ETCUSD__lbw_10__train__00001258,ETCUSD,10,train,15,2021-03-02T00:00:00,2021-05-03T00:00:00,1258,1320,63
ETCUSD__lbw_10__train__00001321,ETCUSD,10,train,16,2021-05-04T00:00:00,2021-07-05T00:00:00,1321,1383,63
ETCUSD__lbw_10__train__00001384,ETCUSD,10,train,17,2021-07-06T00:00:00,2021-09-06T00:00:00,1384,1446,63
ETCUSD__lbw_10__train__00001447,ETCUSD,10,train,18,2021-09-07T00:00:00,2021-11-08T00:00:00,1447,1509,63
ETCUSD__lbw_10__train__00001510,ETCUSD,10,train,19,2021-11-09T00:00:00,2022-01-10T00:00:00,1510,1572,63
ETCUSD__lbw_10__train__00001573,ETCUSD,10,train,20,2022-01-11T00:00:00,2022-03-14T00:00:00,1573,1635,63
ETCUSD__lbw_10__train__00001636,ETCUSD,10,train,21,2022-03-15T00:00:00,2022-05-16T00:00:00,1636,1698,63
ETCUSD__lbw_10__train__00001699,ETCUSD,10,train,22,2022-05-17T00:00:00,2022-07-18T00:00:00,1699,1761,63
ETCUSD__lbw_10__train__00001762,ETCUSD,10,train,23,2022-07-19T00:00:00,2022-09-19T00:00:00,1762,1824,63
ETCUSD__lbw_10__train__00001825,ETCUSD,10,train,24,2022-09-20T00:00:00,2022-11-21T00:00:00,1825,1887,63
ETCUSD__lbw_10__train__00001888,ETCUSD,10,train,25,2022-11-22T00:00:00,2023-01-23T00:00:00,1888,1950,63
ETCUSD__lbw_10__train__00001951,ETCUSD,10,train,26,2023-01-24T00:00:00,2023-03-27T00:00:00,1951,2013,63
ETCUSD__lbw_10__train__00002014,ETCUSD,10,train,27,2023-03-28T00:00:00,2023-05-29T00:00:00,2014,2076,63
ETCUSD__lbw_10__train__00002077,ETCUSD,10,train,28,2023-05-30T00:00:00,2023-07-31T00:00:00,2077,2139,63
ETCUSD__lbw_10__train__00002140,ETCUSD,10,train,29,2023-08-01T00:00:00,2023-10-02T00:00:00,2140,2202,63
ETCUSD__lbw_10__train__00002203,ETCUSD,10,train,30,2023-10-03T00:00:00,2023-12-04T00:00:00,2203,2265,63
ETCUSD__lbw_10__train__00002266,ETCUSD,10,train,31,2023-12-05T00:00:00,2024-02-05T00:00:00,2266,2328,63
ETCUSD__lbw_10__train__00002329,ETCUSD,10,train,32,2024-02-06T00:00:00,2024-04-08T00:00:00,2329,2391,63
ETCUSD__lbw_10__train__00002392,ETCUSD,10,train,33,2024-04-09T00:00:00,2024-06-10T00:00:00,2392,2454,63
ETCUSD__lbw_10__train__00002455,ETCUSD,10,train,34,2024-06-11T00:00:00,2024-08-12T00:00:00,2455,2517,63
ETCUSD__lbw_10__train__00002518,ETCUSD,10,train,35,2024-08-13T00:00:00,2024-10-14T00:00:00,2518,2580,63
ETCUSD__lbw_10__train__00002581,ETCUSD,10,train,36,2024-10-15T00:00:00,2024-12-16T00:00:00,2581,2643,63
ETCUSD__lbw_10__train__00002644,ETCUSD,10,train,37,2024-12-17T00:00:00,2025-02-17T00:00:00,2644,2706,63
ETCUSD__lbw_10__train__00002707,ETCUSD,10,train,38,2025-02-18T00:00:00,2025-04-21T00:00:00,2707,2769,63
ETCUSD__lbw_10__validation__00002796,ETCUSD,10,validation,0,2025-05-18T00:00:00,2025-07-21T00:00:00,2796,2858,63
ETCUSD__lbw_10__validation__00002859,ETCUSD,10,validation,1,2025-07-22T00:00:00,2025-09-26T00:00:00,2859,2921,63
ETCUSD__lbw_10__validation__00002922,ETCUSD,10,validation,2,2025-09-27T00:00:00,2025-11-28T00:00:00,2922,2984,63
ETCUSD__lbw_10__validation__00002985,ETCUSD,10,validation,3,2025-11-29T00:00:00,2026-01-30T00:00:00,2985,3047,63
ETHUSD__lbw_10__train__00000313,ETHUSD,10,train,0,2017-03-13T00:00:00,2017-05-14T00:00:00,313,375,63
ETHUSD__lbw_10__train__00000376,ETHUSD,10,train,1,2017-05-15T00:00:00,2017-07-16T00:00:00,376,438,63
ETHUSD__lbw_10__train__00000439,ETHUSD,10,train,2,2017-07-17T00:00:00,2017-09-17T00:00:00,439,501,63
ETHUSD__lbw_10__train__00000502,ETHUSD,10,train,3,2017-09-18T00:00:00,2017-12-11T00:00:00,502,564,63
